_id,archived,contentUrl,datetime,deleted,id,location.coordinates,location.type,markerColor.rgbFill,markerColor.rgbOutline,markerColors.rgbFill,markerColors.rgbOutline,position.lat,position.lng,posttime,snippetImage,snippetText,tags,title,userId
CityOfSantaClara/20200819002810215,false,accounts/us-east-1:64bfa09d-d50d-4560-8d0e-267298e3066e/html/20200819002810215.html,2020-08-19T00:28:00.000Z,false,CityOfSantaClara/20200819002810215,"[-121.94407939869221,37.3468071743797]",Point,,,null,null,,,2020-08-19T00:28:10.215Z,accounts/us-east-1:64bfa09d-d50d-4560-8d0e-267298e3066e/images/20200819002810215/1.jpg,"This Italianate style, with later modifications, was built by Luis Arguello as his residence. Although the interior has been converted to apartments, the exterior is little changed from its original appearance. Arguello was the son of Jose Dario Arguello, California's first Mexican governor, who came to power in 1823.","[""California"",""Santa Clara"",""Tour of Historical Santa Clara"",""United States""]",1085 Santa Clara Street - Luis Arguello Home,CityOfSantaClara
CityOfSantaClara/20200819003454939,false,accounts/us-east-1:64bfa09d-d50d-4560-8d0e-267298e3066e/html/20200819003454939.html,2020-08-19T00:34:00.000Z,false,CityOfSantaClara/20200819003454939,"[-121.9343106897425,37.3405629422661]",Point,,,null,null,,,2020-08-19T00:34:54.939Z,accounts/us-east-1:64bfa09d-d50d-4560-8d0e-267298e3066e/images/20200819003454939/1.jpg,"This area is the only intact subdivision from the 1920s and 1930s remaining today in Santa Clara. The subdivision is a fine collection of various style bungalows, including Craftsman, Colonial Revival, and Cape Cod. Despite the varied architectural styles and materials, the neighborhood is unique because of size, scale and lot size.","[""California"",""Santa Clara"",""Tour of Historical Santa Clara"",""United States""]",550 through 792 Park Court - Park Court Subdivision,CityOfSantaClara
CityOfSantaClara/20200819003927205,false,accounts/us-east-1:64bfa09d-d50d-4560-8d0e-267298e3066e/html/20200819003927205.html,2020-08-19T00:39:00.000Z,false,CityOfSantaClara/20200819003927205,"[-121.95557005022208,37.35674962877321]",Point,,,null,null,,,2020-08-19T00:39:27.205Z,accounts/us-east-1:64bfa09d-d50d-4560-8d0e-267298e3066e/images/20200819003927205/1.jpg,"The Headen-Inman House, part of the Headen estate, was moved to this location in 1985. Santa Clara's other historical house museum, it is a fine example of the Arts & Crafts movement and has a four-panel door with beveled glass lights and fine interior woodwork. The museum houses the City's historical collection and features Santa Clara historical artifacts.","[""California"",""Santa Clara"",""Tour of Historical Santa Clara"",""United States""]",1509 Warburton Avenue - Headen-Inman House,CityOfSantaClara
CityOfSantaClara/20200819004543297,false,accounts/us-east-1:64bfa09d-d50d-4560-8d0e-267298e3066e/html/20200819004543297.html,2020-08-19T00:45:00.000Z,false,CityOfSantaClara/20200819004543297,"[-121.9549638136236,37.35721049036118]",Point,,,null,null,,,2020-08-19T00:45:43.297Z,accounts/us-east-1:64bfa09d-d50d-4560-8d0e-267298e3066e/images/20200819004543297/1.jpg,The Jamison-Brown House was built in 1866 as a simple farmhouse. The structure was remodeled extensively by the Brown family. Note the veranda &mdash; it was added by the Brown family and came from the Judge Hiram Bond house. Owned by the City of Santa Clara and it is used by the Triton Museum for office/meeting space.,"[""California"",""Santa Clara"",""Tour of Historical Santa Clara"",""United States""]",1507 Warburton Avenue - Jamison-Brown House,CityOfSantaClara
CityOfSantaClara/20200819005145620,false,accounts/us-east-1:64bfa09d-d50d-4560-8d0e-267298e3066e/html/20200819005145620.html,2020-08-19T00:51:00.000Z,false,CityOfSantaClara/20200819005145620,"[-121.94296851574909,37.39967863677589]",Point,,,null,null,,,2020-08-19T00:51:45.620Z,accounts/us-east-1:64bfa09d-d50d-4560-8d0e-267298e3066e/images/20200819005145620/1.jpg,"James Lick, a native of Pennsylvania, was a piano maker by trade. After accumulating $30,000 in South America, he came to San Francisco in 1848. In 1855, Lick built a four-stone, water-powered flour mill on the Guadalupe River. The Mansion was constructed in 1858 and contains a lovely mahogany interior. Lick's estate established the observatory on Mount Hamilton, where Lick is buried.","[""California"",""Santa Clara"",""Tour of Historical Santa Clara"",""United States""]",554 Mansion Park Drive - James Lick Mansion Millpond and Granary,CityOfSantaClara
robbearman/20200820235318763,false,accounts/us-east-1:158a74f0-ad1c-4176-a779-0733640a64bd/html/20200820235318763.html,2020-08-20T22:32:00.000Z,false,robbearman/20200820235318763,"[-121.95453004825599,37.35236070511937]",Point,,,null,null,,,2020-08-20T23:53:18.763Z,accounts/us-east-1:158a74f0-ad1c-4176-a779-0733640a64bd/images/20200820235318763/1.jpg,A view from near home in Santa Clara of what became a huge spreading plume of smoke from the SCU Lightning Complex fire.,"[""CalFires2020"",""California"",""Fires"",""Santa Clara"",""SCU Lightning Complex Fire"",""United States""]",California Fires - Pyrocumulonimbus Over Mount Hamilton,robbearman
robbearman/20200821013300718,false,accounts/us-east-1:158a74f0-ad1c-4176-a779-0733640a64bd/html/20200821013300718.html,2020-08-20T17:00:00.000Z,false,robbearman/20200821013300718,"[-120.90489574094528,35.44808031331652]",Point,,,null,null,,,2020-08-21T01:33:00.718Z,accounts/us-east-1:158a74f0-ad1c-4176-a779-0733640a64bd/images/20200821013300718/1.jpg,"You should be able to see the Morrow Rock in Morrow Bay from this view, but it's obscured by smoke.","[""Beaches"",""CalFires2020"",""California"",""Cayucos"",""Fires"",""United States""]",California Fires - View From Cayucos Beach,robbearman
robbearman/20200821154653937,false,accounts/us-east-1:158a74f0-ad1c-4176-a779-0733640a64bd/html/20200821154653937.html,2020-08-21T15:46:00.000Z,false,robbearman/20200821154653937,"[-121.64288838464451,37.3414413319995]",Point,,,null,null,,,2020-08-21T15:46:53.937Z,accounts/us-east-1:158a74f0-ad1c-4176-a779-0733640a64bd/images/20200821154653937/1.jpg,A pair of cameras mounted on the roof of the Lick Observatory Visitor Center. Images refresh every three minutes.,"[""CalFires2020"",""California"",""Lick Observatory"",""San Jose"",""SCU Lightning Complex Fire"",""United States"",""Views"",""Webcams"",""Smoke""]",Lick Observatory Webcams,robbearman
robbearman/20200821160533857,false,accounts/us-east-1:158a74f0-ad1c-4176-a779-0733640a64bd/html/20200821160533857.html,2020-08-21T04:00:00.000Z,false,robbearman/20200821160533857,"[-122.122624,37.12511]",Point,,,null,null,,,2020-08-21T16:05:33.857Z,accounts/us-east-1:158a74f0-ad1c-4176-a779-0733640a64bd/images/20200821160533857/1.jpg,Taken from a gas station in downtown Boulder Creek looking west.,"[""Boulder Creek"",""CalFires2020"",""California"",""Fires"",""CZU Lightning Complex Fire"",""United States""]",California Fires - Boulder Creek,robbearman
robbearman/20200821164802025,false,accounts/us-east-1:158a74f0-ad1c-4176-a779-0733640a64bd/html/20200821164802025.html,2020-08-20T22:10:00.000Z,false,robbearman/20200821164802025,"[-122.026965,36.976859]",Point,,,null,null,,,2020-08-21T16:48:02.025Z,accounts/us-east-1:158a74f0-ad1c-4176-a779-0733640a64bd/images/20200821164802025/1.jpg,Sepia skies behind the Santa Cruz Town Clock in the afternoon.,"[""CalFires2020"",""California"",""Fires"",""Santa Cruz"",""CZU Lightning Complex Fire"",""United States""]",California Fires - Santa Cruz Town Clock,robbearman
robbearman/20200821170419555,false,accounts/us-east-1:158a74f0-ad1c-4176-a779-0733640a64bd/html/20200821170419555.html,2020-08-20T21:00:00.000Z,false,robbearman/20200821170419555,"[-122.227489,37.062978]",Point,,,null,null,,,2020-08-21T17:04:19.555Z,accounts/us-east-1:158a74f0-ad1c-4176-a779-0733640a64bd/images/20200821170419555/1.jpg,Trains destroyed at Swanton Pacific Railroad,"[""CalFires2020"",""California"",""Davenport"",""Fires"",""CZU Lightning Complex Fire"",""United States""]",California Fires - Swanton Pacific Railroad,robbearman
robbearman/20200821172035545,false,accounts/us-east-1:158a74f0-ad1c-4176-a779-0733640a64bd/html/20200821172035545.html,2020-08-20T22:37:00.000Z,false,robbearman/20200821172035545,"[-122.221744,37.172368]",Point,,,null,null,,,2020-08-21T17:20:35.545Z,accounts/us-east-1:158a74f0-ad1c-4176-a779-0733640a64bd/images/20200821172035545/1.jpg,A reporter and photographer from The Mercury News hiked into California’s oldest state park to survey the devastation,"[""Big Basin State Park"",""Boulder Creek"",""CalFires2020"",""California"",""Fires"",""CZU Lightning Complex Fire"",""United States""]",Big Basin State Park -  A First View After The Fire,robbearman
vfyw/20200821175005633,false,accounts/us-east-1:d2ef7edb-69ab-41dc-ad9e-0c2e82fe2a21/html/20200821175005633.html,2020-08-14T15:00:00.000Z,false,vfyw/20200821175005633,"[13.088279,67.935993]",Point,,,null,null,,,2020-08-21T17:50:05.633Z,accounts/us-east-1:d2ef7edb-69ab-41dc-ad9e-0c2e82fe2a21/images/20200821175005633/1.jpg,"The photo is taken from “Niels” Nr. 15, a cabin among the Reine Rorbuer, which is located in Reine, Norway, among the Lofoten Islands. The view is looking north northwest. It was taken in the summer, and since the location is north of the Arctic Circle, the sun is shining from the northwest.","[""Europe"",""Norway"",""Reine"",""The Dish"",""View From Your Window""]",The View From Your Window Contest: Winner #245,vfyw
robbearman/20200821190449182,false,accounts/us-east-1:158a74f0-ad1c-4176-a779-0733640a64bd/html/20200821190449182.html,2020-08-21T18:46:00.000Z,false,robbearman/20200821190449182,"[-122.12178993755512,37.12377720087503]",Point,,,null,null,,,2020-08-21T19:04:49.182Z,accounts/us-east-1:158a74f0-ad1c-4176-a779-0733640a64bd/images/20200821190449182/1.jpg,"""As of late Friday morning, the small downtown areas of Boulder Creek, Brookdale, Ben Lomond and Felton along Hwy 9 in Santa Cruz County have not been touched by the flames of #CZULightingComplex ⁦@mercnews""","[""Boulder Creek"",""CalFires2020"",""California"",""Fires"",""CZU Lightning Complex Fire"",""United States""]",California Fires - View of Boulder Creek,robbearman
robbearman/20200821191017679,false,accounts/us-east-1:158a74f0-ad1c-4176-a779-0733640a64bd/html/20200821191017679.html,2020-08-21T18:45:00.000Z,false,robbearman/20200821191017679,"[-122.10785465654672,37.1076539396365]",Point,,,null,null,,,2020-08-21T19:10:17.679Z,accounts/us-east-1:158a74f0-ad1c-4176-a779-0733640a64bd/images/20200821191017679/1.jpg,"""As of late Friday morning, the small downtown areas of Boulder Creek, Brookdale, Ben Lomond and Felton along Hwy 9 in Santa Cruz County have not been touched by the flames of #CZULightingComplex ⁦@mercnews""","[""Boulder Creek"",""CalFires2020"",""California"",""Fires"",""CZU Lightning Complex Fire"",""United States""]",California Fires - View of Brookdale Lodge,robbearman
AtlasphereApp/20200822184225164,false,accounts/us-east-1:cf6422be-2423-44c0-9cd1-382bfbd4e42c/html/20200822184225164.html,2020-08-20T22:07:00.000Z,false,AtlasphereApp/20200822184225164,"[-122.2237622421565,37.17014273054601]",Point,,,null,null,,,2020-08-22T18:42:25.164Z,accounts/us-east-1:cf6422be-2423-44c0-9cd1-382bfbd4e42c/images/20200822184225164/1.jpg,"""Many of Big Basin Redwoods State Park’s coast redwood trees, which have come to symbolize California’s grandeur and ecological diversity, are 1,000 to 1,800 years old, hundreds of feet tall and, in some instances, over 50 feet in circumference. Most were on fire earlier this week, as the CZU August Lightning Complex Fires tore through the park, causing several of the ancient trees to fall.""","[""Big Basin State Park"",""Boulder Creek"",""CalFires2020"",""California"",""Fires"",""CZU Lightning Complex"",""United States""]",Raging Fires Extensively Damage Big Basin Redwoods State Park,AtlasphereApp
AtlasphereApp/20200822202441878,false,accounts/us-east-1:cf6422be-2423-44c0-9cd1-382bfbd4e42c/html/20200822202441878.html,2020-08-22T20:24:00.000Z,false,AtlasphereApp/20200822202441878,"[-122.11814204023563,37.09984730215693]",Point,,,null,null,,,2020-08-22T20:24:41.878Z,accounts/us-east-1:cf6422be-2423-44c0-9cd1-382bfbd4e42c/images/20200822202441878/1.jpg,"""Past the firefighters down on Alba Road in Ben Lomond, the turnoff to Sweetwater Lane was marked with painted signs for each resident. The messages were shrouded in smoke and the canyon was blanketed with ash and fallen trees.""","[""Ben Lomond"",""CalFires2020"",""California"",""CZU Lightning Complex Fire"",""United States""]",Fire devastation near Sweetwater Lane in Ben Lomond,AtlasphereApp
AtlasphereApp/20200824153336019,false,accounts/us-east-1:cf6422be-2423-44c0-9cd1-382bfbd4e42c/html/20200824153336019.html,2020-08-24T03:00:00.000Z,false,AtlasphereApp/20200824153336019,"[-122.1227676043227,37.12503113848794]",Point,,,null,null,,,2020-08-24T15:33:36.019Z,accounts/us-east-1:cf6422be-2423-44c0-9cd1-382bfbd4e42c/images/20200824153336019/1.jpg,"""Tyrone Clark, 55, took note of the dearth of firefighters and took it upon himself to help protect his community. Wearing a kilt and T-shirt along with his mane of bushy brown hair, the longtime Boulder Creek resident was driving around in his pickup with a pump and water drum to douse flames.""","[""Ben Lomond"",""Boulder Creek"",""CalFires2020"",""California"",""CZU Lightning Complex Fire"",""United States""]",Fire in Santa Cruz Mountains Roars On,AtlasphereApp
AtlasphereApp/20200824233711976,false,accounts/us-east-1:cf6422be-2423-44c0-9cd1-382bfbd4e42c/html/20200824233711976.html,2020-08-24T23:37:00.000Z,false,AtlasphereApp/20200824233711976,"[-122.2225804546988,37.17257630576869]",Point,,,null,null,,,2020-08-24T23:37:11.976Z,accounts/us-east-1:cf6422be-2423-44c0-9cd1-382bfbd4e42c/images/20200824233711976/1.jpg,"Brian Edwards-Tiekert writes an in-depth explainer on wildfires in California, why the redwoods will probably be OK, and why California's problems are much more about people than trees.","[""Big Basin Redwood State Part"",""Boulder Creek"",""CalFires2020"",""California"",""United States""]",Wildfires Are About People,AtlasphereApp
robbearman/20200825175752884,false,accounts/us-east-1:158a74f0-ad1c-4176-a779-0733640a64bd/html/20200825175752884.html,2020-08-25T17:57:00.000Z,false,robbearman/20200825175752884,"[-122.24695209216057,37.87933765879281]",Point,,,null,null,,,2020-08-25T17:57:52.884Z,accounts/us-east-1:158a74f0-ad1c-4176-a779-0733640a64bd/images/20200825175752884/1.jpg,Lawrence Hall of Science Webcam,"[""Berkeley"",""California"",""Lawrence Hall of Science"",""University of California"",""Webcams""]",Lawrence Hall of Science Webcam,robbearman
robbearman/20200826220119401,false,accounts/us-east-1:158a74f0-ad1c-4176-a779-0733640a64bd/html/20200826220119401.html,2020-08-26T22:01:00.000Z,false,robbearman/20200826220119401,"[-93.258942,30.207145]",Point,,,null,null,,,2020-08-26T22:01:19.401Z,accounts/us-east-1:158a74f0-ad1c-4176-a779-0733640a64bd/images/20200826220119401/1.jpg,L’Auberge Casino Resort Lake Charles Live Cam,"[""Gulf Coast"",""Lake Charles"",""Louisiana"",""United States"",""Videos"",""Webcams""]",L’Auberge Casino Resort Lake Charles Live Webcam,robbearman
